extraction_key,chart_id,is_original,perturbation_type,intensity,status,value_accuracy,f1_score,relative_accuracy,composite_score,evaluation_notes
chart_026_medium_bar_gaussian_blur_medium,chart_026_medium_bar_gaussian,False,blur,medium,success,14.285714285714285,0.7272727272727273,100.0,43.506493506493506,Successfully evaluated
chart_026_medium_bar_grayscale_conversion_medium,chart_026_medium_bar_grayscale,False,conversion,medium,success,14.285714285714285,0.7272727272727273,100.0,43.506493506493506,Successfully evaluated
chart_026_medium_bar_legend_corruption_medium,chart_026_medium_bar_legend,False,corruption,medium,success,25.0,0.8,120.67164179104478,52.5,Successfully evaluated
chart_026_medium_bar_random_blocks_medium,chart_026_medium_bar_random,False,blocks,medium,success,25.0,0.8,120.67164179104478,52.5,Successfully evaluated
chart_026_medium_bar_rotation_medium,chart_026_medium_bar,False,rotation,medium,success,18.75,0.6666666666666666,98.16542288557213,42.70833333333333,Successfully evaluated
chart_027_complex_bar_brightness_shift_medium,chart_027_complex_bar_brightness,False,shift,medium,success,19.444444444444446,0.5,100.0,34.72222222222222,Successfully evaluated
chart_027_complex_bar_gaussian_blur_medium,chart_027_complex_bar_gaussian,False,blur,medium,success,16.666666666666664,0.5,95.99999999999999,33.33333333333333,Successfully evaluated
chart_027_complex_bar_grayscale_conversion_medium,chart_027_complex_bar_grayscale,False,conversion,medium,success,50.0,1.0,216.0,75.0,Successfully evaluated
chart_027_complex_bar_legend_corruption_medium,chart_027_complex_bar_legend,False,corruption,medium,success,19.444444444444446,0.5,100.0,34.72222222222222,Successfully evaluated
chart_027_complex_bar_random_blocks_medium,chart_027_complex_bar_random,False,blocks,medium,success,50.0,1.0,216.0,75.0,Successfully evaluated
chart_027_complex_bar_rotation_medium,chart_027_complex_bar,False,rotation,medium,success,41.66666666666667,1.0,204.00000000000006,70.83333333333334,Successfully evaluated
chart_028_medium_scatter_brightness_shift_medium,chart_028_medium_scatter_brightness,False,shift,medium,success,0.0,0.8235294117647058,100.0,41.17647058823529,Successfully evaluated
chart_028_medium_scatter_gaussian_blur_medium,chart_028_medium_scatter_gaussian,False,blur,medium,success,0.0,0.9473684210526316,115.03759398496243,47.36842105263158,Successfully evaluated
chart_028_medium_scatter_grayscale_conversion_medium,chart_028_medium_scatter_grayscale,False,conversion,medium,success,0.0,0.7499999999999999,91.07142857142856,37.49999999999999,Successfully evaluated
chart_028_medium_scatter_legend_corruption_medium,chart_028_medium_scatter_legend,False,corruption,medium,success,0.0,0.7499999999999999,91.07142857142856,37.49999999999999,Successfully evaluated
chart_028_medium_scatter_random_blocks_medium,chart_028_medium_scatter_random,False,blocks,medium,success,0.0,0.6666666666666666,80.95238095238095,33.33333333333333,Successfully evaluated
chart_028_medium_scatter_rotation_medium,chart_028_medium_scatter,False,rotation,medium,success,0.0,0.8235294117647058,100.0,41.17647058823529,Successfully evaluated
chart_029_complex_line_brightness_shift_medium,chart_029_complex_line_brightness,False,shift,medium,success,33.33333333333333,0.9090909090909091,107.1895424836601,62.12121212121211,Successfully evaluated
chart_029_complex_line_gaussian_blur_medium,chart_029_complex_line_gaussian,False,blur,medium,success,25.0,0.9090909090909091,100.0,57.95454545454546,Successfully evaluated
chart_029_complex_line_grayscale_conversion_medium,chart_029_complex_line_grayscale,False,conversion,medium,success,25.0,0.9090909090909091,100.0,57.95454545454546,Successfully evaluated
chart_029_complex_line_legend_corruption_medium,chart_029_complex_line_legend,False,corruption,medium,success,33.33333333333333,0.9090909090909091,107.1895424836601,62.12121212121211,Successfully evaluated
chart_029_complex_line_random_blocks_medium,chart_029_complex_line_random,False,blocks,medium,success,0.0,0.0,0.0,0.0,Successfully evaluated
chart_029_complex_line_rotation_medium,chart_029_complex_line,False,rotation,medium,success,25.0,0.9090909090909091,100.0,57.95454545454546,Successfully evaluated
chart_030_medium_bar_brightness_shift_medium,chart_030_medium_bar_brightness,False,shift,medium,success,25.0,0.6666666666666666,109.99999999999999,45.83333333333333,Successfully evaluated
chart_030_medium_bar_gaussian_blur_medium,chart_030_medium_bar_gaussian,False,blur,medium,success,16.666666666666664,0.6666666666666666,100.0,41.666666666666664,Successfully evaluated
chart_030_medium_bar_grayscale_conversion_medium,chart_030_medium_bar_grayscale,False,conversion,medium,success,16.666666666666664,0.6666666666666666,100.0,41.666666666666664,Successfully evaluated
chart_030_medium_bar_legend_corruption_medium,chart_030_medium_bar_legend,False,corruption,medium,success,25.0,0.6666666666666666,109.99999999999999,45.83333333333333,Successfully evaluated
chart_030_medium_bar_random_blocks_medium,chart_030_medium_bar_random,False,blocks,medium,success,10.0,0.7499999999999999,101.99999999999999,42.49999999999999,Successfully evaluated
chart_030_medium_bar_rotation_medium,chart_030_medium_bar,False,rotation,medium,success,16.666666666666664,0.6666666666666666,100.0,41.666666666666664,Successfully evaluated
chart_031_complex_scatter_brightness_shift_medium,chart_031_complex_scatter_brightness,False,shift,medium,success,0.0,1.0,100.0,50.0,Successfully evaluated
chart_031_complex_scatter_gaussian_blur_medium,chart_031_complex_scatter_gaussian,False,blur,medium,success,0.0,1.0,100.0,50.0,Successfully evaluated
chart_031_complex_scatter_grayscale_conversion_medium,chart_031_complex_scatter_grayscale,False,conversion,medium,success,0.0,1.0,100.0,50.0,Successfully evaluated
chart_031_complex_scatter_legend_corruption_medium,chart_031_complex_scatter_legend,False,corruption,medium,success,0.0,1.0,100.0,50.0,Successfully evaluated
chart_031_complex_scatter_random_blocks_medium,chart_031_complex_scatter_random,False,blocks,medium,success,25.0,0.9411764705882353,119.11764705882352,59.55882352941176,Successfully evaluated
chart_031_complex_scatter_rotation_medium,chart_031_complex_scatter,False,rotation,medium,success,0.0,1.0,100.0,50.0,Successfully evaluated
chart_032_complex_area_brightness_shift_medium,chart_032_complex_area_brightness,False,shift,medium,success,0.0,0.888888888888889,78.04878048780489,44.44444444444445,Successfully evaluated
chart_032_complex_area_gaussian_blur_medium,chart_032_complex_area_gaussian,False,blur,medium,success,37.5,0.888888888888889,110.97560975609757,63.19444444444444,Successfully evaluated
chart_032_complex_area_grayscale_conversion_medium,chart_032_complex_area_grayscale,False,conversion,medium,success,0.0,0.0,0.0,0.0,Successfully evaluated
chart_032_complex_area_legend_corruption_medium,chart_032_complex_area_legend,False,corruption,medium,success,9.375,0.47619047619047616,50.04355400696864,28.497023809523807,Successfully evaluated
chart_032_complex_area_random_blocks_medium,chart_032_complex_area_random,False,blocks,medium,success,0.0,0.0,0.0,0.0,Successfully evaluated
chart_032_complex_area_rotation_medium,chart_032_complex_area,False,rotation,medium,success,3.125,0.47619047619047616,44.55574912891986,25.372023809523807,Successfully evaluated
chart_033_advanced_area_brightness_shift_medium,chart_033_advanced_area_brightness,False,shift,medium,success,0.0,0.967741935483871,144.34117003827228,48.38709677419355,Successfully evaluated
chart_033_advanced_area_gaussian_blur_medium,chart_033_advanced_area_gaussian,False,blur,medium,success,11.76470588235294,0.9375,157.37786640079761,52.75735294117647,Successfully evaluated
chart_033_advanced_area_grayscale_conversion_medium,chart_033_advanced_area_grayscale,False,conversion,medium,success,12.5,0.5454545454545454,100.0,33.52272727272727,Successfully evaluated
chart_033_advanced_area_legend_corruption_medium,chart_033_advanced_area_legend,False,corruption,medium,success,25.0,0.6956521739130436,141.0464259395726,47.28260869565218,Successfully evaluated
chart_033_advanced_area_random_blocks_medium,chart_033_advanced_area_random,False,blocks,medium,success,12.5,0.6956521739130436,122.40235814296243,41.03260869565218,Successfully evaluated
chart_033_advanced_area_rotation_medium,chart_033_advanced_area,False,rotation,medium,success,25.0,0.6956521739130436,141.0464259395726,47.28260869565218,Successfully evaluated
chart_034_medium_pie_brightness_shift_medium,chart_034_medium_pie_brightness,False,shift,medium,success,0.0,1.0,100.0,50.0,Successfully evaluated
chart_034_medium_pie_gaussian_blur_medium,chart_034_medium_pie_gaussian,False,blur,medium,success,0.0,1.0,100.0,50.0,Successfully evaluated
chart_034_medium_pie_grayscale_conversion_medium,chart_034_medium_pie_grayscale,False,conversion,medium,success,0.0,1.0,100.0,50.0,Successfully evaluated
chart_034_medium_pie_legend_corruption_medium,chart_034_medium_pie_legend,False,corruption,medium,success,0.0,1.0,100.0,50.0,Successfully evaluated
chart_034_medium_pie_random_blocks_medium,chart_034_medium_pie_random,False,blocks,medium,success,0.0,1.0,100.0,50.0,Successfully evaluated
chart_034_medium_pie_rotation_medium,chart_034_medium_pie,False,rotation,medium,success,0.0,1.0,100.0,50.0,Successfully evaluated
chart_035_medium_bar_brightness_shift_medium,chart_035_medium_bar_brightness,False,shift,medium,success,33.33333333333333,0.6666666666666666,100.0,49.99999999999999,Successfully evaluated
chart_035_medium_bar_gaussian_blur_medium,chart_035_medium_bar_gaussian,False,blur,medium,success,16.666666666666664,0.6666666666666666,83.33333333333334,41.666666666666664,Successfully evaluated
chart_035_medium_bar_grayscale_conversion_medium,chart_035_medium_bar_grayscale,False,conversion,medium,success,33.33333333333333,0.6666666666666666,100.0,49.99999999999999,Successfully evaluated
chart_035_medium_bar_legend_corruption_medium,chart_035_medium_bar_legend,False,corruption,medium,success,8.333333333333332,0.6666666666666666,75.00000000000001,37.5,Successfully evaluated
chart_035_medium_bar_random_blocks_medium,chart_035_medium_bar_random,False,blocks,medium,success,0.0,0.0,0.0,0.0,Successfully evaluated
chart_035_medium_bar_rotation_medium,chart_035_medium_bar,False,rotation,medium,success,8.333333333333332,0.6666666666666666,75.00000000000001,37.5,Successfully evaluated
chart_036_complex_bar_brightness_shift_medium,chart_036_complex_bar_brightness,False,shift,medium,success,9.523809523809524,0.6,87.95180722891565,34.76190476190476,Successfully evaluated
chart_036_complex_bar_gaussian_blur_medium,chart_036_complex_bar_gaussian,False,blur,medium,success,19.047619047619047,0.6,100.0,39.523809523809526,Successfully evaluated
chart_036_complex_bar_grayscale_conversion_medium,chart_036_complex_bar_grayscale,False,conversion,medium,success,16.666666666666664,0.5454545454545454,90.08762322015332,35.6060606060606,Successfully evaluated
chart_036_complex_bar_legend_corruption_medium,chart_036_complex_bar_legend,False,corruption,medium,success,20.833333333333336,0.5454545454545454,95.35870755750273,37.68939393939394,Successfully evaluated
chart_036_complex_bar_random_blocks_medium,chart_036_complex_bar_random,False,blocks,medium,success,9.523809523809524,0.6,87.95180722891565,34.76190476190476,Successfully evaluated
chart_036_complex_bar_rotation_medium,chart_036_complex_bar,False,rotation,medium,success,7.4074074074074066,0.40909090909090906,61.12328100279907,24.158249158249156,Successfully evaluated
chart_037_advanced_scatter_brightness_shift_medium,chart_037_advanced_scatter_brightness,False,shift,medium,success,0.0,0.782608695652174,100.0,39.130434782608695,Successfully evaluated
chart_037_advanced_scatter_gaussian_blur_medium,chart_037_advanced_scatter_gaussian,False,blur,medium,success,0.0,0.782608695652174,100.0,39.130434782608695,Successfully evaluated
chart_037_advanced_scatter_grayscale_conversion_medium,chart_037_advanced_scatter_grayscale,False,conversion,medium,success,0.0,0.7272727272727273,92.92929292929294,36.36363636363637,Successfully evaluated
chart_037_advanced_scatter_legend_corruption_medium,chart_037_advanced_scatter_legend,False,corruption,medium,success,0.0,0.782608695652174,100.0,39.130434782608695,Successfully evaluated
chart_037_advanced_scatter_random_blocks_medium,chart_037_advanced_scatter_random,False,blocks,medium,success,0.0,0.7272727272727273,92.92929292929294,36.36363636363637,Successfully evaluated
chart_037_advanced_scatter_rotation_medium,chart_037_advanced_scatter,False,rotation,medium,success,0.0,0.782608695652174,100.0,39.130434782608695,Successfully evaluated
chart_038_medium_line_brightness_shift_medium,chart_038_medium_line_brightness,False,shift,medium,success,42.857142857142854,1.0,111.11111111111114,71.42857142857143,Successfully evaluated
chart_038_medium_line_gaussian_blur_medium,chart_038_medium_line_gaussian,False,blur,medium,success,28.57142857142857,1.0,100.0,64.28571428571428,Successfully evaluated
chart_038_medium_line_grayscale_conversion_medium,chart_038_medium_line_grayscale,False,conversion,medium,success,14.285714285714285,1.0,88.8888888888889,57.14285714285714,Successfully evaluated
chart_038_medium_line_legend_corruption_medium,chart_038_medium_line_legend,False,corruption,medium,success,14.285714285714285,1.0,88.8888888888889,57.14285714285714,Successfully evaluated
chart_038_medium_line_random_blocks_medium,chart_038_medium_line_random,False,blocks,medium,success,14.285714285714285,1.0,88.8888888888889,57.14285714285714,Successfully evaluated
chart_038_medium_line_rotation_medium,chart_038_medium_line,False,rotation,medium,success,0.0,1.0,77.77777777777779,50.0,Successfully evaluated
chart_039_medium_line_brightness_shift_medium,chart_039_medium_line_brightness,False,shift,medium,success,42.857142857142854,0.6666666666666666,115.00000000000001,54.76190476190476,Successfully evaluated
chart_039_medium_line_gaussian_blur_medium,chart_039_medium_line_gaussian,False,blur,medium,success,14.285714285714285,1.0,120.0,57.14285714285714,Successfully evaluated
chart_039_medium_line_grayscale_conversion_medium,chart_039_medium_line_grayscale,False,conversion,medium,success,14.285714285714285,1.0,120.0,57.14285714285714,Successfully evaluated
chart_039_medium_line_legend_corruption_medium,chart_039_medium_line_legend,False,corruption,medium,success,42.857142857142854,1.0,150.00000000000003,71.42857142857143,Successfully evaluated
chart_039_medium_line_random_blocks_medium,chart_039_medium_line_random,False,blocks,medium,success,14.285714285714285,1.0,120.0,57.14285714285714,Successfully evaluated
chart_039_medium_line_rotation_medium,chart_039_medium_line,False,rotation,medium,success,57.14285714285714,0.6666666666666666,130.00000000000003,61.904761904761905,Successfully evaluated
chart_040_medium_line_brightness_shift_medium,chart_040_medium_line_brightness,False,shift,medium,success,22.22222222222222,1.0,84.61538461538463,61.111111111111114,Successfully evaluated
chart_040_medium_line_gaussian_blur_medium,chart_040_medium_line_gaussian,False,blur,medium,success,44.44444444444444,1.0,100.0,72.22222222222221,Successfully evaluated
chart_040_medium_line_grayscale_conversion_medium,chart_040_medium_line_grayscale,False,conversion,medium,success,22.22222222222222,1.0,84.61538461538463,61.111111111111114,Successfully evaluated
chart_040_medium_line_legend_corruption_medium,chart_040_medium_line_legend,False,corruption,medium,success,55.55555555555556,1.0,107.69230769230771,77.77777777777779,Successfully evaluated
chart_040_medium_line_random_blocks_medium,chart_040_medium_line_random,False,blocks,medium,success,0.0,1.0,69.23076923076924,50.0,Successfully evaluated
chart_040_medium_line_rotation_medium,chart_040_medium_line,False,rotation,medium,success,22.22222222222222,1.0,84.61538461538463,61.111111111111114,Successfully evaluated
chart_041_advanced_bar_brightness_shift_medium,chart_041_advanced_bar_brightness,False,shift,medium,success,16.666666666666664,0.5882352941176471,105.84192439862541,37.745098039215684,Successfully evaluated
chart_041_advanced_bar_gaussian_blur_medium,chart_041_advanced_bar_gaussian,False,blur,medium,success,20.833333333333336,0.5882352941176471,111.68384879725086,39.82843137254902,Successfully evaluated
chart_041_advanced_bar_grayscale_conversion_medium,chart_041_advanced_bar_grayscale,False,conversion,medium,success,16.666666666666664,0.5882352941176471,105.84192439862541,37.745098039215684,Successfully evaluated
chart_041_advanced_bar_legend_corruption_medium,chart_041_advanced_bar_legend,False,corruption,medium,success,16.666666666666664,0.5882352941176471,105.84192439862541,37.745098039215684,Successfully evaluated
chart_041_advanced_bar_random_blocks_medium,chart_041_advanced_bar_random,False,blocks,medium,success,22.22222222222222,0.7142857142857143,131.30420553100964,46.82539682539682,Successfully evaluated
chart_041_advanced_bar_rotation_medium,chart_041_advanced_bar,False,rotation,medium,success,12.5,0.5882352941176471,100.0,35.661764705882355,Successfully evaluated
chart_042_complex_scatter_brightness_shift_medium,chart_042_complex_scatter_brightness,False,shift,medium,success,0.0,0.8,100.0,40.0,Successfully evaluated
chart_042_complex_scatter_gaussian_blur_medium,chart_042_complex_scatter_gaussian,False,blur,medium,success,0.0,0.8,100.0,40.0,Successfully evaluated
chart_042_complex_scatter_grayscale_conversion_medium,chart_042_complex_scatter_grayscale,False,conversion,medium,success,0.0,0.8,100.0,40.0,Successfully evaluated
chart_042_complex_scatter_legend_corruption_medium,chart_042_complex_scatter_legend,False,corruption,medium,success,0.0,0.8,100.0,40.0,Successfully evaluated
chart_042_complex_scatter_random_blocks_medium,chart_042_complex_scatter_random,False,blocks,medium,success,0.0,0.6153846153846153,76.92307692307692,30.769230769230766,Successfully evaluated
chart_042_complex_scatter_rotation_medium,chart_042_complex_scatter,False,rotation,medium,success,0.0,0.8,100.0,40.0,Successfully evaluated
chart_043_medium_line_brightness_shift_medium,chart_043_medium_line_brightness,False,shift,medium,success,42.857142857142854,1.0,100.0,71.42857142857143,Successfully evaluated
chart_043_medium_line_gaussian_blur_medium,chart_043_medium_line_gaussian,False,blur,medium,success,42.857142857142854,1.0,100.0,71.42857142857143,Successfully evaluated
chart_043_medium_line_grayscale_conversion_medium,chart_043_medium_line_grayscale,False,conversion,medium,success,42.857142857142854,1.0,100.0,71.42857142857143,Successfully evaluated
chart_043_medium_line_legend_corruption_medium,chart_043_medium_line_legend,False,corruption,medium,success,50.0,0.923076923076923,99.6153846153846,71.15384615384615,Successfully evaluated
chart_043_medium_line_random_blocks_medium,chart_043_medium_line_random,False,blocks,medium,success,57.14285714285714,1.0,109.99999999999999,78.57142857142857,Successfully evaluated
chart_043_medium_line_rotation_medium,chart_043_medium_line,False,rotation,medium,success,71.42857142857143,1.0,120.00000000000001,85.71428571428572,Successfully evaluated
chart_044_complex_scatter_brightness_shift_medium,chart_044_complex_scatter_brightness,False,shift,medium,success,0.0,0.5333333333333333,100.0,26.666666666666668,Successfully evaluated
chart_044_complex_scatter_gaussian_blur_medium,chart_044_complex_scatter_gaussian,False,blur,medium,success,0.0,0.8421052631578948,157.89473684210526,42.10526315789474,Successfully evaluated
chart_044_complex_scatter_grayscale_conversion_medium,chart_044_complex_scatter_grayscale,False,conversion,medium,success,0.0,0.5333333333333333,100.0,26.666666666666668,Successfully evaluated
chart_044_complex_scatter_legend_corruption_medium,chart_044_complex_scatter_legend,False,corruption,medium,success,0.0,0.5333333333333333,100.0,26.666666666666668,Successfully evaluated
chart_044_complex_scatter_random_blocks_medium,chart_044_complex_scatter_random,False,blocks,medium,success,0.0,0.5333333333333333,100.0,26.666666666666668,Successfully evaluated
chart_044_complex_scatter_rotation_medium,chart_044_complex_scatter,False,rotation,medium,success,0.0,0.5333333333333333,100.0,26.666666666666668,Successfully evaluated
chart_045_medium_area_brightness_shift_medium,chart_045_medium_area_brightness,False,shift,medium,success,20.0,0.7499999999999999,90.47619047619048,47.5,Successfully evaluated
chart_045_medium_area_gaussian_blur_medium,chart_045_medium_area_gaussian,False,blur,medium,success,25.0,0.6666666666666666,87.3015873015873,45.83333333333333,Successfully evaluated
chart_045_medium_area_grayscale_conversion_medium,chart_045_medium_area_grayscale,False,conversion,medium,success,12.5,0.8571428571428571,93.5374149659864,49.107142857142854,Successfully evaluated
chart_045_medium_area_legend_corruption_medium,chart_045_medium_area_legend,False,corruption,medium,success,40.0,0.7499999999999999,109.52380952380953,57.49999999999999,Successfully evaluated
chart_045_medium_area_random_blocks_medium,chart_045_medium_area_random,False,blocks,medium,success,25.0,0.8571428571428571,105.44217687074833,55.35714285714286,Successfully evaluated
chart_045_medium_area_rotation_medium,chart_045_medium_area,False,rotation,medium,success,10.0,0.7499999999999999,80.95238095238095,42.49999999999999,Successfully evaluated
chart_046_medium_line_brightness_shift_medium,chart_046_medium_line_brightness,False,shift,medium,success,12.5,0.9411764705882353,89.50617283950618,53.30882352941176,Successfully evaluated
chart_046_medium_line_gaussian_blur_medium,chart_046_medium_line_gaussian,False,blur,medium,success,6.25,0.72,65.69135802469135,39.125,Successfully evaluated
chart_046_medium_line_grayscale_conversion_medium,chart_046_medium_line_grayscale,False,conversion,medium,success,12.5,0.9411764705882353,89.50617283950618,53.30882352941176,Successfully evaluated
chart_046_medium_line_legend_corruption_medium,chart_046_medium_line_legend,False,corruption,medium,success,12.5,0.9411764705882353,89.50617283950618,53.30882352941176,Successfully evaluated
chart_046_medium_line_random_blocks_medium,chart_046_medium_line_random,False,blocks,medium,success,25.0,0.9411764705882353,100.0,59.55882352941176,Successfully evaluated
chart_046_medium_line_rotation_medium,chart_046_medium_line,False,rotation,medium,success,0.0,0.9411764705882353,79.01234567901234,47.05882352941176,Successfully evaluated
chart_047_medium_bar_brightness_shift_medium,chart_047_medium_bar_brightness,False,shift,medium,success,16.666666666666664,0.5,80.0,33.33333333333333,Successfully evaluated
chart_047_medium_bar_gaussian_blur_medium,chart_047_medium_bar_gaussian,False,blur,medium,success,16.666666666666664,0.5,80.0,33.33333333333333,Successfully evaluated
chart_047_medium_bar_grayscale_conversion_medium,chart_047_medium_bar_grayscale,False,conversion,medium,success,16.666666666666664,0.5,80.0,33.33333333333333,Successfully evaluated
chart_047_medium_bar_legend_corruption_medium,chart_047_medium_bar_legend,False,corruption,medium,success,25.0,0.6666666666666666,109.99999999999999,45.83333333333333,Successfully evaluated
chart_047_medium_bar_random_blocks_medium,chart_047_medium_bar_random,False,blocks,medium,success,0.0,0.0,0.0,0.0,Successfully evaluated
chart_047_medium_bar_rotation_medium,chart_047_medium_bar,False,rotation,medium,success,4.166666666666666,0.5,65.0,27.083333333333332,Successfully evaluated
chart_048_medium_pie_brightness_shift_medium,chart_048_medium_pie_brightness,False,shift,medium,success,0.0,1.0,100.0,50.0,Successfully evaluated
chart_048_medium_pie_gaussian_blur_medium,chart_048_medium_pie_gaussian,False,blur,medium,success,0.0,1.0,100.0,50.0,Successfully evaluated
chart_048_medium_pie_grayscale_conversion_medium,chart_048_medium_pie_grayscale,False,conversion,medium,success,0.0,1.0,100.0,50.0,Successfully evaluated
chart_048_medium_pie_legend_corruption_medium,chart_048_medium_pie_legend,False,corruption,medium,success,0.0,1.0,100.0,50.0,Successfully evaluated
chart_048_medium_pie_random_blocks_medium,chart_048_medium_pie_random,False,blocks,medium,success,0.0,1.0,100.0,50.0,Successfully evaluated
chart_048_medium_pie_rotation_medium,chart_048_medium_pie,False,rotation,medium,success,0.0,1.0,100.0,50.0,Successfully evaluated
chart_049_medium_bar_brightness_shift_medium,chart_049_medium_bar_brightness,False,shift,medium,success,25.0,0.888888888888889,100.0,56.94444444444444,Successfully evaluated
chart_049_medium_bar_gaussian_blur_medium,chart_049_medium_bar_gaussian,False,blur,medium,success,25.0,0.888888888888889,100.0,56.94444444444444,Successfully evaluated
chart_049_medium_bar_grayscale_conversion_medium,chart_049_medium_bar_grayscale,False,conversion,medium,success,12.5,0.888888888888889,89.02439024390245,50.69444444444444,Successfully evaluated
chart_049_medium_bar_legend_corruption_medium,chart_049_medium_bar_legend,False,corruption,medium,success,13.333333333333334,0.8,81.95121951219512,46.666666666666664,Successfully evaluated
chart_049_medium_bar_random_blocks_medium,chart_049_medium_bar_random,False,blocks,medium,success,25.0,0.888888888888889,100.0,56.94444444444444,Successfully evaluated
chart_049_medium_bar_rotation_medium,chart_049_medium_bar,False,rotation,medium,success,25.0,0.888888888888889,100.0,56.94444444444444,Successfully evaluated
chart_050_complex_bar_brightness_shift_medium,chart_050_complex_bar_brightness,False,shift,medium,success,21.21212121212121,0.5,109.30232558139534,35.60606060606061,Successfully evaluated
chart_050_complex_bar_gaussian_blur_medium,chart_050_complex_bar_gaussian,False,blur,medium,success,27.27272727272727,0.5,118.60465116279069,38.63636363636363,Successfully evaluated
chart_050_complex_bar_grayscale_conversion_medium,chart_050_complex_bar_grayscale,False,conversion,medium,success,27.27272727272727,0.5,118.60465116279069,38.63636363636363,Successfully evaluated
chart_050_complex_bar_legend_corruption_medium,chart_050_complex_bar_legend,False,corruption,medium,success,23.333333333333332,0.5365853658536585,118.17356778218944,38.49593495934959,Successfully evaluated
chart_050_complex_bar_random_blocks_medium,chart_050_complex_bar_random,False,blocks,medium,success,44.44444444444444,0.5789473684210525,157.07874337005302,51.169590643274844,Successfully evaluated
chart_050_complex_bar_rotation_medium,chart_050_complex_bar,False,rotation,medium,success,63.63636363636363,1.0,251.16279069767438,81.81818181818181,Successfully evaluated
chart_051_medium_line_brightness_shift_medium,chart_051_medium_line_brightness,False,shift,medium,success,41.66666666666667,0.6666666666666666,100.0,54.16666666666667,Successfully evaluated
chart_051_medium_line_gaussian_blur_medium,chart_051_medium_line_gaussian,False,blur,medium,success,41.66666666666667,0.6666666666666666,100.0,54.16666666666667,Successfully evaluated
chart_051_medium_line_grayscale_conversion_medium,chart_051_medium_line_grayscale,False,conversion,medium,success,16.666666666666664,1.0,107.69230769230766,58.33333333333333,Successfully evaluated
chart_051_medium_line_legend_corruption_medium,chart_051_medium_line_legend,False,corruption,medium,success,33.33333333333333,0.6666666666666666,92.30769230769229,49.99999999999999,Successfully evaluated
chart_051_medium_line_random_blocks_medium,chart_051_medium_line_random,False,blocks,medium,success,50.0,1.0,138.46153846153845,75.0,Successfully evaluated
chart_051_medium_line_rotation_medium,chart_051_medium_line,False,rotation,medium,success,0.0,1.0,92.3076923076923,50.0,Successfully evaluated
chart_052_complex_bar_brightness_shift_medium,chart_052_complex_bar_brightness,False,shift,medium,success,69.44444444444444,0.5,104.83156028368793,59.72222222222222,Successfully evaluated
chart_052_complex_bar_gaussian_blur_medium,chart_052_complex_bar_gaussian,False,blur,medium,success,69.44444444444444,0.47058823529411764,102.25020859407591,58.2516339869281,Successfully evaluated
chart_052_complex_bar_grayscale_conversion_medium,chart_052_complex_bar_grayscale,False,conversion,medium,success,75.0,1.0,153.5904255319149,87.5,Successfully evaluated
chart_052_complex_bar_legend_corruption_medium,chart_052_complex_bar_legend,False,corruption,medium,success,66.66666666666666,0.5,102.39361702127658,58.33333333333333,Successfully evaluated
chart_052_complex_bar_random_blocks_medium,chart_052_complex_bar_random,False,blocks,medium,success,63.63636363636363,0.5333333333333333,102.65957446808511,58.484848484848484,Successfully evaluated
chart_052_complex_bar_rotation_medium,chart_052_complex_bar,False,rotation,medium,success,63.888888888888886,0.5,99.95567375886525,56.94444444444444,Successfully evaluated
chart_053_complex_bar_brightness_shift_medium,chart_053_complex_bar_brightness,False,shift,medium,success,52.27272727272727,0.4,100.0,46.13636363636363,Successfully evaluated
chart_053_complex_bar_gaussian_blur_medium,chart_053_complex_bar_gaussian,False,blur,medium,success,45.45454545454545,0.4,92.61083743842366,42.72727272727273,Successfully evaluated
chart_053_complex_bar_grayscale_conversion_medium,chart_053_complex_bar_grayscale,False,conversion,medium,success,35.0,0.7096774193548387,114.84188781185442,52.98387096774193,Successfully evaluated
chart_053_complex_bar_legend_corruption_medium,chart_053_complex_bar_legend,False,corruption,medium,success,43.18181818181818,0.4,90.14778325123153,41.590909090909086,Successfully evaluated
chart_053_complex_bar_random_blocks_medium,chart_053_complex_bar_random,False,blocks,medium,success,63.63636363636363,1.0,177.3399014778325,81.81818181818181,Successfully evaluated
chart_053_complex_bar_rotation_medium,chart_053_complex_bar,False,rotation,medium,success,40.909090909090914,0.4,87.68472906403942,40.45454545454545,Successfully evaluated
chart_054_advanced_bar_brightness_shift_medium,chart_054_advanced_bar_brightness,False,shift,medium,success,54.54545454545454,1.0,121.42857142857142,77.27272727272727,Successfully evaluated
chart_054_advanced_bar_gaussian_blur_medium,chart_054_advanced_bar_gaussian,False,blur,medium,success,27.27272727272727,1.0,100.0,63.63636363636363,Successfully evaluated
chart_054_advanced_bar_grayscale_conversion_medium,chart_054_advanced_bar_grayscale,False,conversion,medium,success,54.54545454545454,1.0,121.42857142857142,77.27272727272727,Successfully evaluated
chart_054_advanced_bar_legend_corruption_medium,chart_054_advanced_bar_legend,False,corruption,medium,failed,0.0,0.0,0.0,0.0,Failed extraction: failed
chart_054_advanced_bar_random_blocks_medium,chart_054_advanced_bar_random,False,blocks,medium,success,0.0,0.0,0.0,0.0,Successfully evaluated
chart_054_advanced_bar_rotation_medium,chart_054_advanced_bar,False,rotation,medium,success,63.63636363636363,1.0,128.57142857142856,81.81818181818181,Successfully evaluated
chart_055_medium_pie_brightness_shift_medium,chart_055_medium_pie_brightness,False,shift,medium,success,0.0,1.0,100.0,50.0,Successfully evaluated
