extraction_id,extraction_type,chart_title,chart_type,extraction_confidence,data_completeness,extracted_data_points,extraction_timestamp,response_time,original_chart_id,perturbation_type,perturbation_intensity,validation_is_valid,validation_warnings,validation_errors,ground_truth_data_points
chart_096_medium_bar_gaussian_blur_medium,perturbation,Multi Variable Relationship - (Scientific Research),grouped_bar,high,complete,12,2025-06-21T16:25:45.373885,9.585408210754395,chart_096_medium_bar_gaussian,blur,medium,True,0,0,0
chart_190_advanced_line_rotation_high,perturbation,Supply Chain Performance - (Operational Metrics),line,medium,partial,15,2025-06-21T19:04:22.200903,9.950027227401733,chart_190_advanced_line,rotation,high,True,0,0,0
chart_064_complex_pie_gaussian_blur_low,perturbation,Sensor Measurements Overtime - (Scientific Research),pie,high,complete,12,2025-06-21T19:43:13.871599,10.681039571762085,chart_064_complex_pie_gaussian,blur,low,True,0,0,0
chart_070_medium_bar_random_blocks_medium,perturbation,Sensor Measurements Overtime - (Scientific Research),grouped_bar,low,incomplete,0,2025-06-21T16:26:23.139985,4.144102573394775,chart_070_medium_bar_random,blocks,medium,True,1,0,0
chart_123_medium_line_gaussian_blur_medium,perturbation,Investment Allocation - (Financial Analysis),line,medium,complete,9,2025-06-21T16:26:31.073485,6.914908170700073,chart_123_medium_line_gaussian,blur,medium,True,0,0,0
chart_023_medium_scatter_brightness_shift_medium,perturbation,Customer Satisfaction Metrics - (Business Analytics),scatter,medium,complete,8,2025-06-21T16:26:43.719808,11.635024547576904,chart_023_medium_scatter_brightness,shift,medium,True,0,8,0
chart_101_complex_pie_gaussian_blur_medium,perturbation,Investment Allocation - (Financial Analysis),pie,high,complete,9,2025-06-21T16:26:51.322697,6.601045370101929,chart_101_complex_pie_gaussian,blur,medium,True,0,0,0
chart_145_medium_bar_rotation_medium,perturbation,Portfolio Performance Tracking - (Financial Analysis),grouped_bar,medium,complete,27,2025-06-21T16:27:10.107950,17.783112049102783,chart_145_medium_bar,rotation,medium,True,0,0,0
chart_042_medium_bar_brightness_shift_high,perturbation,Market Share Analysis - (Business Analytics),grouped_bar,high,complete,24,2025-06-21T18:50:51.488447,11.26734733581543,chart_042_medium_bar_brightness,shift,high,True,0,0,0
chart_012_advanced_line_rotation_medium,perturbation,Quarterly Performance Dashboard - (Business Analytics),line,high,complete,15,2025-06-21T16:27:38.231207,12.012617826461792,chart_012_advanced_line,rotation,medium,True,0,0,0
chart_034_medium_line_brightness_shift_medium,perturbation,Market Share Analysis - (Business Analytics),line,medium,complete,7,2025-06-21T16:27:44.159062,4.926072120666504,chart_034_medium_line_brightness,shift,medium,True,0,0,0
chart_034_medium_line_brightness_shift_low,perturbation,Market Share Analysis - (Business Analytics),line,medium,complete,14,2025-06-21T18:55:25.617560,6.553089380264282,chart_034_medium_line_brightness,shift,low,True,0,0,0
chart_162_complex_bar_gaussian_blur_high,perturbation,Service Level Agreement - (Operational Metrics),grouped_bar,high,partial,10,2025-06-21T19:03:38.400730,6.55798864364624,chart_162_complex_bar_gaussian,blur,high,True,0,0,0
chart_183_complex_bar_rotation_medium,perturbation,Supply Chain Performance - (Operational Metrics),grouped_bar,high,complete,27,2025-06-21T16:28:40.129050,17.64829730987549,chart_183_complex_bar,rotation,medium,True,0,0,0
chart_128_complex_bar_random_blocks_medium,perturbation,Sector Comparison - (Financial Analysis),grouped_bar,high,complete,32,2025-06-21T16:29:00.990068,19.857073307037354,chart_128_complex_bar_random,blocks,medium,True,0,0,0
chart_158_medium_bar_brightness_shift_medium,perturbation,Production Efficiency - (Operational Metrics),grouped_bar,high,complete,21,2025-06-21T16:29:13.747715,11.743671655654907,chart_158_medium_bar_brightness,shift,medium,True,0,0,0
chart_122_advanced_scatter_gaussian_blur_medium,perturbation,Portfolio Performance Tracking - (Financial Analysis),scatter,high,complete,12,2025-06-21T16:29:23.645784,8.893176555633545,chart_122_advanced_scatter_gaussian,blur,medium,True,0,0,0
chart_156_complex_bar_brightness_shift_high,perturbation,Service Level Agreement - (Operational Metrics),grouped_bar,high,complete,44,2025-06-21T19:42:24.926534,28.418885707855225,chart_156_complex_bar_brightness,shift,high,True,0,0,0
chart_019_advanced_scatter_rotation_medium,perturbation,Quarterly Performance Dashboard - (Business Analytics),scatter,medium,complete,9,2025-06-21T16:30:01.531835,9.095202207565308,chart_019_advanced_scatter,rotation,medium,True,0,9,0
chart_043_medium_pie_random_blocks_medium,perturbation,Customer Satisfaction Metrics - (Business Analytics),pie,high,complete,9,2025-06-21T16:30:16.531730,13.998274803161621,chart_043_medium_pie_random,blocks,medium,True,0,0,0
chart_136_medium_bar_brightness_shift_medium,perturbation,Sector Comparison - (Financial Analysis),grouped_bar,medium,complete,21,2025-06-21T16:30:40.094371,22.561370372772217,chart_136_medium_bar_brightness,shift,medium,True,0,0,0
chart_195_advanced_pie_gaussian_blur_high,perturbation,Supply Chain Performance - (Operational Metrics),pie,high,complete,10,2025-06-21T19:28:27.169371,8.880797863006592,chart_195_advanced_pie_gaussian,blur,high,True,0,0,0
chart_072_advanced_line_rotation_medium,perturbation,Experimental Results Comparison - (Scientific Research),area,medium,partial,10,2025-06-21T16:30:57.828940,8.972501516342163,chart_072_advanced_line,rotation,medium,True,0,0,0
chart_126_complex_line_legend_corruption_medium,perturbation,Risk Return Analysis - (Financial Analysis),line,medium,complete,8,2025-06-21T16:31:05.597273,6.765876293182373,chart_126_complex_line_legend,corruption,medium,True,0,0,0
chart_007_complex_line_legend_corruption_medium,perturbation,Product Line Profitability - (Business Analytics),line,medium,complete,8,2025-06-21T16:31:12.782364,6.183548212051392,chart_007_complex_line_legend,corruption,medium,True,0,0,0
chart_050_medium_pie_rotation_medium,perturbation,Product Line Profitability - (Business Analytics),pie,high,complete,9,2025-06-21T16:31:22.980364,9.195590496063232,chart_050_medium_pie,rotation,medium,True,0,0,0
chart_194_medium_line_brightness_shift_medium,perturbation,Supply Chain Performance - (Operational Metrics),line,medium,complete,8,2025-06-21T16:31:30.494294,6.511876106262207,chart_194_medium_line_brightness,shift,medium,True,0,0,0
chart_104_advanced_line_legend_corruption_medium,perturbation,Economic Indicators - (Financial Analysis),line,high,partial,14,2025-06-21T16:31:41.594372,10.099057912826538,chart_104_advanced_line_legend,corruption,medium,True,0,0,0
chart_045_complex_bar_random_blocks_medium,perturbation,Customer Satisfaction Metrics - (Business Analytics),grouped_bar,medium,partial,11,2025-06-21T16:31:50.173896,7.5776047706604,chart_045_complex_bar_random,blocks,medium,True,0,0,0
chart_019_advanced_scatter_random_blocks_medium,perturbation,Quarterly Performance Dashboard - (Business Analytics),scatter,medium,partial,9,2025-06-21T16:32:01.251225,10.075461626052856,chart_019_advanced_scatter_random,blocks,medium,True,0,9,0
chart_153_advanced_pie_legend_corruption_medium,perturbation,Service Level Agreement - (Operational Metrics),pie,high,complete,12,2025-06-21T16:32:10.224067,7.971461296081543,chart_153_advanced_pie_legend,corruption,medium,True,0,0,0
chart_136_medium_bar_legend_corruption_medium,perturbation,Sector Comparison - (Financial Analysis),grouped_bar,high,complete,18,2025-06-21T16:32:24.603784,13.37791657447815,chart_136_medium_bar_legend,corruption,medium,True,0,0,0
chart_013_advanced_bar_legend_corruption_medium,perturbation,Market Share Analysis - (Business Analytics),grouped_bar,high,partial,13,2025-06-21T16:33:35.186860,69.58159828186035,chart_013_advanced_bar_legend,corruption,medium,True,0,0,0
chart_190_advanced_line_rotation_low,perturbation,Supply Chain Performance - (Operational Metrics),line,medium,complete,15,2025-06-21T19:24:37.503178,10.277684688568115,chart_190_advanced_line,rotation,low,True,0,0,0
chart_027_complex_area_random_blocks_medium,perturbation,Regional Sales Comparison (Business Analytics),line,low,incomplete,0,2025-06-21T16:34:05.030294,17.881977081298828,chart_027_complex_area_random,blocks,medium,True,1,0,0
chart_090_complex_area_brightness_shift_medium,perturbation,Experimental Results Comparison - (Scientific Research),area,medium,partial,11,2025-06-21T16:34:12.093306,6.061599493026733,chart_090_complex_area_brightness,shift,medium,True,0,0,0
chart_192_complex_line_legend_corruption_medium,perturbation,Supply Chain Performance - (Operational Metrics),line,medium,partial,9,2025-06-21T16:34:19.253901,6.158766984939575,chart_192_complex_line_legend,corruption,medium,True,0,0,0
chart_122_advanced_scatter_brightness_shift_high,perturbation,Portfolio Performance Tracking - (Financial Analysis),scatter,high,complete,12,2025-06-21T19:29:56.903089,8.667749881744385,chart_122_advanced_scatter_brightness,shift,high,True,0,0,0
chart_016_medium_area_gaussian_blur_medium,perturbation,Customer Satisfaction Metrics - (Business Analytics),line,medium,partial,9,2025-06-21T16:34:34.534311,6.241979598999023,chart_016_medium_area_gaussian,blur,medium,True,0,0,0
chart_193_medium_line_random_blocks_medium,perturbation,Resource Utilization - (Operational Metrics),line,medium,partial,6,2025-06-21T16:34:41.371187,5.834840297698975,chart_193_medium_line_random,blocks,medium,True,0,0,0
chart_096_medium_bar_rotation_medium,perturbation,Multi Variable Relationship - (Scientific Research),grouped_bar,high,complete,12,2025-06-21T16:34:49.538085,7.1651451587677,chart_096_medium_bar,rotation,medium,True,0,0,0
chart_162_complex_bar_gaussian_blur_medium,perturbation,Service Level Agreement - (Operational Metrics),grouped_bar,high,complete,40,2025-06-21T16:35:11.860391,21.319624423980713,chart_162_complex_bar_gaussian,blur,medium,True,0,0,0
chart_120_complex_pie_rotation_low,perturbation,Sector Comparison - (Financial Analysis),pie,high,complete,12,2025-06-21T19:31:50.224154,14.058029890060425,chart_120_complex_pie,rotation,low,True,0,0,0
chart_169_medium_scatter_gaussian_blur_medium,perturbation,Resource Utilization - (Operational Metrics),scatter,medium,complete,5,2025-06-21T16:35:29.196903,7.385465860366821,chart_169_medium_scatter_gaussian,blur,medium,True,0,5,0
chart_003_medium_bar_brightness_shift_high,perturbation,Regional Sales Comparison - (Business Analytics),grouped_bar,high,complete,16,2025-06-21T19:43:02.186417,11.553017616271973,chart_003_medium_bar_brightness,shift,high,True,0,0,0
chart_109_advanced_bar_brightness_shift_high,perturbation,Portfolio Performance Tracking - (Financial Analysis),stacked_bar,high,complete,14,2025-06-21T18:49:34.664259,6.611565351486206,chart_109_advanced_bar_brightness,shift,high,True,0,0,0
chart_175_advanced_bar_random_blocks_medium,perturbation,Resource Utilization - (Operational Metrics),grouped_bar,low,partial,11,2025-06-21T16:35:59.407186,8.94443964958191,chart_175_advanced_bar_random,blocks,medium,True,0,0,0
chart_163_complex_scatter_brightness_shift_medium,perturbation,Quality Control Metrics - (Operational Metrics),scatter,high,complete,10,2025-06-21T16:36:10.319691,9.910550355911255,chart_163_complex_scatter_brightness,shift,medium,True,0,10,0
chart_015_complex_line_random_blocks_medium,perturbation,Customer Satisfaction Metrics - Business Analytics,line,low,incomplete,0,2025-06-21T16:36:14.697720,3.3759610652923584,chart_015_complex_line_random,blocks,medium,True,1,0,0
chart_091_advanced_pie_brightness_shift_medium,perturbation,Multi Variable Relationship - (Scientific Research),pie,high,complete,14,2025-06-21T16:36:25.644946,9.945932149887085,chart_091_advanced_pie_brightness,shift,medium,True,0,0,0
chart_013_advanced_bar_rotation_high,perturbation,Market Share Analysis - (Business Analytics),grouped_bar,medium,partial,13,2025-06-21T18:57:09.100349,8.338069200515747,chart_013_advanced_bar,rotation,high,True,0,0,0
chart_102_medium_line_gaussian_blur_low,perturbation,Portfolio Performance Tracking - (Financial Analysis),line,high,complete,27,2025-06-21T19:15:17.618607,11.590525150299072,chart_102_medium_line_gaussian,blur,low,True,0,0,0
chart_030_medium_bar_gaussian_blur_low,perturbation,Product Line Profitability - (Business Analytics),grouped_bar,high,complete,12,2025-06-21T18:39:29.704306,6.5645222663879395,chart_030_medium_bar_gaussian,blur,low,True,0,0,0
chart_045_complex_bar_brightness_shift_high,perturbation,Customer Satisfaction Metrics - (Business Analytics),grouped_bar,high,complete,33,2025-06-21T18:36:21.441833,17.453328132629395,chart_045_complex_bar_brightness,shift,high,True,0,0,0
chart_014_complex_bar_brightness_shift_medium,perturbation,Regional Sales Comparison - (Business Analytics),grouped_bar,high,complete,32,2025-06-21T16:37:29.300356,18.26365613937378,chart_014_complex_bar_brightness,shift,medium,True,0,0,0
chart_077_complex_area_legend_corruption_medium,perturbation,Sensor Measurements Overtime - (Scientific Research),line,medium,partial,12,2025-06-21T16:37:40.704095,10.402066946029663,chart_077_complex_area_legend,corruption,medium,True,0,0,0
chart_045_complex_bar_legend_corruption_medium,perturbation,Customer Satisfaction Metrics - (Business Analytics),grouped_bar,high,complete,30,2025-06-21T16:38:01.459968,19.754136562347412,chart_045_complex_bar_legend,corruption,medium,True,0,0,0
chart_179_advanced_bar_random_blocks_medium,perturbation,Quality Control Metrics - (Operational Metrics),grouped_bar,medium,partial,13,2025-06-21T16:38:11.861580,9.399750232696533,chart_179_advanced_bar_random,blocks,medium,True,0,0,0
chart_093_complex_area_gaussian_blur_medium,perturbation,Correlation Analysis - (Scientific Research),line,medium,partial,9,2025-06-21T16:38:28.004540,15.1406569480896,chart_093_complex_area_gaussian,blur,medium,True,0,0,0
chart_156_complex_bar_brightness_shift_low,perturbation,Service Level Agreement - (Operational Metrics),grouped_bar,high,complete,44,2025-06-21T18:37:32.408616,25.63168740272522,chart_156_complex_bar_brightness,shift,low,True,0,0,0
chart_098_complex_bar_legend_corruption_medium,perturbation,Correlation Analysis - (Scientific Research),grouped_bar,high,complete,30,2025-06-21T16:39:10.605905,19.208258628845215,chart_098_complex_bar_legend,corruption,medium,True,0,0,0
chart_121_complex_scatter_gaussian_blur_medium,perturbation,Investment Allocation - (Financial Analysis),scatter,high,complete,10,2025-06-21T16:39:27.481020,15.872013330459595,chart_121_complex_scatter_gaussian,blur,medium,True,0,10,0
chart_179_advanced_bar_rotation_high,perturbation,Quality Control Metrics - (Operational Metrics),grouped_bar,medium,partial,13,2025-06-21T19:00:57.850729,8.696308135986328,chart_179_advanced_bar,rotation,high,True,0,0,0
chart_189_medium_pie_brightness_shift_low,perturbation,Resource Utilization - (Operational Metrics),pie,high,complete,8,2025-06-21T19:21:20.329749,6.466005563735962,chart_189_medium_pie_brightness,shift,low,True,0,0,0
chart_076_medium_area_brightness_shift_high,perturbation,Multi Variable Relationship - (Scientific Research),line,medium,partial,7,2025-06-21T19:21:54.552216,7.5050578117370605,chart_076_medium_area_brightness,shift,high,True,0,0,0
chart_162_complex_bar_legend_corruption_medium,perturbation,Service Level Agreement - (Operational Metrics),grouped_bar,high,complete,40,2025-06-21T16:40:23.360274,23.683114767074585,chart_162_complex_bar_legend,corruption,medium,True,0,0,0
chart_196_advanced_scatter_rotation_high,perturbation,Production Efficiency - (Operational Metrics),scatter,high,complete,14,2025-06-21T18:39:05.052428,11.54088282585144,chart_196_advanced_scatter,rotation,high,True,0,0,0
chart_093_complex_area_rotation_low,perturbation,Correlation Analysis - (Scientific Research),line,medium,partial,9,2025-06-21T18:37:05.767638,7.373036861419678,chart_093_complex_area,rotation,low,True,0,0,0
chart_119_advanced_pie_random_blocks_medium,perturbation,Economic Indicators / Financial Analysis,pie,medium,complete,15,2025-06-21T16:40:50.549762,8.175147533416748,chart_119_advanced_pie_random,blocks,medium,True,0,0,0
chart_195_advanced_pie_rotation_high,perturbation,Supply Chain Performance - (Operational Metrics),pie,high,complete,10,2025-06-21T18:48:45.858679,8.830621242523193,chart_195_advanced_pie,rotation,high,True,0,0,0
chart_011_medium_scatter_rotation_high,perturbation,Quarterly Performance Dashboard - (Business Analytics),scatter,medium,complete,5,2025-06-21T18:54:21.233031,7.669171571731567,chart_011_medium_scatter,rotation,high,True,0,5,0
chart_140_medium_scatter_gaussian_blur_medium,perturbation,Sector Comparison - (Financial Analysis),scatter,medium,complete,5,2025-06-21T16:41:15.241090,6.744019269943237,chart_140_medium_scatter_gaussian,blur,medium,True,0,5,0
chart_114_advanced_line_brightness_shift_medium,perturbation,Economic Indicators - (Financial Analysis),line,medium,partial,13,2025-06-21T16:41:25.575096,9.329380989074707,chart_114_advanced_line_brightness,shift,medium,True,0,0,0
chart_108_medium_bar_rotation_medium,perturbation,Portfolio Performance Tracking - (Financial Analysis),grouped_bar,high,complete,20,2025-06-21T16:41:38.844452,12.266329288482666,chart_108_medium_bar,rotation,medium,True,0,0,0
chart_128_complex_bar_gaussian_blur_medium,perturbation,Sector Comparison - (Financial Analysis),grouped_bar,high,complete,36,2025-06-21T16:42:01.190589,21.343939781188965,chart_128_complex_bar_gaussian,blur,medium,True,0,0,0
chart_002_medium_bar_rotation_medium,perturbation,Customer Satisfaction Metrics - (Business Analytics),grouped_bar,high,complete,18,2025-06-21T16:42:12.275287,10.082856893539429,chart_002_medium_bar,rotation,medium,True,0,0,0
chart_028_advanced_area_rotation_low,perturbation,Regional Sales Comparison - (Business Analytics),line,high,partial,16,2025-06-21T18:40:59.164186,12.334930181503296,chart_028_advanced_area,rotation,low,True,0,0,0
chart_165_advanced_pie_rotation_medium,perturbation,Quality Control Metrics - (Operational Metrics),pie,high,complete,15,2025-06-21T16:42:33.525988,9.20208477973938,chart_165_advanced_pie,rotation,medium,True,0,0,0
chart_179_advanced_bar_gaussian_blur_high,perturbation,Quality Control Metrics - (Operational Metrics),grouped_bar,high,complete,13,2025-06-21T19:19:01.635132,7.808191537857056,chart_179_advanced_bar_gaussian,blur,high,True,0,0,0
chart_189_medium_pie_rotation_high,perturbation,Resource Utilization - (Operational Metrics),pie,high,complete,8,2025-06-21T19:04:38.767724,5.761141777038574,chart_189_medium_pie,rotation,high,True,0,0,0
chart_158_medium_bar_rotation_low,perturbation,Production Efficiency - (Operational Metrics),grouped_bar,high,complete,21,2025-06-21T19:13:40.185165,12.709181308746338,chart_158_medium_bar,rotation,low,True,0,0,0
chart_082_complex_line_rotation_high,perturbation,Sensor Measurements Overtime - (Scientific Research),line,medium,partial,11,2025-06-21T18:52:14.483189,6.618349552154541,chart_082_complex_line,rotation,high,True,0,0,0
chart_073_medium_area_rotation_medium,perturbation,Sensor Measurements Overtime - (Scientific Research),line,high,complete,12,2025-06-21T16:43:21.393170,8.391720294952393,chart_073_medium_area,rotation,medium,True,0,0,0
chart_113_complex_bar_gaussian_blur_high,perturbation,Sector Comparison - (Financial Analysis),grouped_bar,high,complete,24,2025-06-21T19:09:23.553181,13.119751214981079,chart_113_complex_bar_gaussian,blur,high,True,0,0,0
chart_147_complex_pie_brightness_shift_high,perturbation,Economic Indicators - (Financial Analysis),pie,high,complete,8,2025-06-21T18:55:07.900046,5.864130258560181,chart_147_complex_pie_brightness,shift,high,True,1,0,0
chart_050_medium_pie_brightness_shift_high,perturbation,Product Line Profitability - (Business Analytics),pie,high,complete,9,2025-06-21T19:14:26.284447,7.314493894577026,chart_050_medium_pie_brightness,shift,high,True,0,0,0
chart_063_medium_line_gaussian_blur_medium,perturbation,Experimental Results Comparison - (Scientific Research),line,high,complete,16,2025-06-21T16:44:07.426449,12.033048152923584,chart_063_medium_line_gaussian,blur,medium,True,0,0,0
chart_192_complex_line_brightness_shift_high,perturbation,Supply Chain Performance - (Operational Metrics),line,medium,partial,11,2025-06-21T19:25:12.484748,9.611828565597534,chart_192_complex_line_brightness,shift,high,True,0,0,0
chart_167_advanced_area_legend_corruption_medium,perturbation,Resource Utilization - (Operational Metrics),line,medium,partial,29,2025-06-21T16:44:30.554667,13.560813188552856,chart_167_advanced_area_legend,corruption,medium,True,0,0,0
chart_003_advanced_pie_random_blocks_medium,perturbation,Customer Satisfaction Metrics - (Business Analytics),pie,medium,complete,10,2025-06-21T16:44:37.852274,6.294161796569824,chart_003_advanced_pie_random,blocks,medium,True,0,0,0
chart_067_advanced_scatter_rotation_high,perturbation,Sensor Measurements Overtime - (Scientific Research),scatter,medium,complete,11,2025-06-21T19:00:08.050736,7.9609456062316895,chart_067_advanced_scatter,rotation,high,True,0,0,0
chart_177_complex_bar_legend_corruption_medium,perturbation,Service Level Agreement - (Operational Metrics),grouped_bar,high,complete,52,2025-06-21T16:45:13.373241,24.353663444519043,chart_177_complex_bar_legend,corruption,medium,True,0,0,0
chart_166_medium_bar_rotation_medium,perturbation,Resource Utilization - (Operational Metrics),grouped_bar,high,complete,12,2025-06-21T16:45:22.462196,8.086258172988892,chart_166_medium_bar,rotation,medium,True,0,0,0
chart_117_medium_line_legend_corruption_medium,perturbation,Sector Comparison - (Financial Analysis),line,medium,complete,15,2025-06-21T16:45:33.316030,9.850854635238647,chart_117_medium_line_legend,corruption,medium,True,0,0,0
chart_176_medium_pie_rotation_medium,perturbation,Resource Utilization - (Operational Metrics),pie,high,complete,9,2025-06-21T16:45:41.061669,6.743692398071289,chart_176_medium_pie,rotation,medium,True,0,0,0
chart_079_complex_bar_rotation_medium,perturbation,Sensor Measurements Overtime - (Scientific Research),grouped_bar,high,complete,34,2025-06-21T16:45:59.165968,17.10221791267395,chart_079_complex_bar,rotation,medium,True,0,0,0
chart_193_medium_line_gaussian_blur_medium,perturbation,Resource Utilization - (Operational Metrics),line,high,complete,12,2025-06-21T16:46:08.842041,8.673566341400146,chart_193_medium_line_gaussian,blur,medium,True,0,0,0
chart_072_advanced_line_random_blocks_medium,perturbation,Experimental Results Comparison - (Scientific Research),area,medium,partial,10,2025-06-21T16:46:24.313140,14.46898341178894,chart_072_advanced_line_random,blocks,medium,True,0,0,0
chart_108_medium_bar_legend_corruption_medium,perturbation,Portfolio Performance Tracking - (Financial Analysis),grouped_bar,high,partial,20,2025-06-21T16:46:35.303259,9.987790822982788,chart_108_medium_bar_legend,corruption,medium,True,0,0,0
chart_174_complex_line_legend_corruption_medium,perturbation,Resource Utilization - (Operational Metrics),line,medium,complete,8,2025-06-21T16:46:44.033057,7.727886199951172,chart_174_complex_line_legend,corruption,medium,True,0,0,0
chart_128_complex_bar_legend_corruption_medium,perturbation,Sector Comparison - (Financial Analysis),grouped_bar,high,complete,32,2025-06-21T16:47:00.758325,15.722662925720215,chart_128_complex_bar_legend,corruption,medium,True,0,0,0
chart_003_medium_bar_random_blocks_medium,perturbation,Regional Sales Comparison - (Business Analytics),grouped_bar,medium,partial,16,2025-06-21T16:47:10.160948,8.400852680206299,chart_003_medium_bar_random,blocks,medium,True,0,0,0
chart_014_complex_bar_rotation_medium,perturbation,Regional Sales Comparison - (Business Analytics),grouped_bar,high,complete,32,2025-06-21T16:47:29.226934,18.06443500518799,chart_014_complex_bar,rotation,medium,True,0,0,0
chart_099_medium_line_random_blocks_medium,perturbation,Multi Variable Relationship (Scientific Research),line,low,partial,6,2025-06-21T16:47:36.314241,6.084890604019165,chart_099_medium_line_random,blocks,medium,True,0,0,0
chart_134_advanced_scatter_brightness_shift_low,perturbation,Sector Comparison - (Financial Analysis),scatter,high,complete,11,2025-06-21T19:07:45.816851,5.72616982460022,chart_134_advanced_scatter_brightness,shift,low,True,0,0,0
chart_013_advanced_bar_random_blocks_medium,perturbation,Market Share Analysis - (Business Analytics),grouped_bar,medium,partial,13,2025-06-21T16:47:52.517364,8.374351263046265,chart_013_advanced_bar_random,blocks,medium,True,0,0,0
chart_003_medium_bar_brightness_shift_medium,perturbation,Regional Sales Comparison - (Business Analytics),grouped_bar,high,complete,16,2025-06-21T16:48:04.762381,11.243372440338135,chart_003_medium_bar_brightness,shift,medium,True,0,0,0
chart_167_advanced_area_rotation_high,perturbation,Resource Utilization - (Operational Metrics),line,medium,complete,10,2025-06-21T19:28:44.085829,15.904027700424194,chart_167_advanced_area,rotation,high,True,0,0,0
chart_153_advanced_pie_gaussian_blur_medium,perturbation,Service Level Agreement - (Operational Metrics),pie,high,complete,12,2025-06-21T16:48:26.090922,11.110313177108765,chart_153_advanced_pie_gaussian,blur,medium,True,0,0,0
chart_099_medium_line_gaussian_blur_medium,perturbation,Multi Variable Relationship - (Scientific Research),line,high,complete,6,2025-06-21T16:48:34.748518,7.655155420303345,chart_099_medium_line_gaussian,blur,medium,True,0,0,0
chart_067_advanced_scatter_brightness_shift_medium,perturbation,Sensor Measurements Overtime - (Scientific Research),scatter,high,complete,11,2025-06-21T16:48:44.017765,8.267579317092896,chart_067_advanced_scatter_brightness,shift,medium,True,0,0,0
chart_018_complex_line_random_blocks_medium,perturbation,Customer Satisfaction Metrics (Business Analytics),line,low,incomplete,0,2025-06-21T16:48:48.684734,3.664233684539795,chart_018_complex_line_random,blocks,medium,True,1,0,0
chart_126_complex_line_rotation_medium,perturbation,Risk Return Analysis - (Financial Analysis),line,medium,complete,8,2025-06-21T16:48:54.984020,5.296349287033081,chart_126_complex_line,rotation,medium,True,0,0,0
chart_002_medium_bar_gaussian_blur_low,perturbation,Customer Satisfaction Metrics - (Business Analytics),grouped_bar,high,complete,18,2025-06-21T19:21:12.852518,10.748772621154785,chart_002_medium_bar_gaussian,blur,low,True,0,0,0
chart_002_medium_bar_legend_corruption_medium,perturbation,Customer Satisfaction Metrics - (Business Analytics),grouped_bar,high,complete,15,2025-06-21T16:49:21.115900,8.94814133644104,chart_002_medium_bar_legend,corruption,medium,True,0,0,0
chart_183_complex_bar_random_blocks_medium,perturbation,Supply Chain Performance - (Operational Metrics),grouped_bar,low,partial,9,2025-06-21T16:49:30.001235,7.882711410522461,chart_183_complex_bar_random,blocks,medium,True,0,0,0
chart_067_advanced_scatter_brightness_shift_low,perturbation,Sensor Measurements Overtime - (Scientific Research),scatter,high,complete,11,2025-06-21T19:01:27.634393,5.943843126296997,chart_067_advanced_scatter_brightness,shift,low,True,0,0,0
chart_156_complex_bar_legend_corruption_medium,perturbation,Service Level Agreement - (Operational Metrics),grouped_bar,high,complete,39,2025-06-21T16:49:57.814681,18.612106800079346,chart_156_complex_bar_legend,corruption,medium,True,0,0,0
chart_062_advanced_line_gaussian_blur_medium,perturbation,Treatment Efficacy Analysis - (Scientific Research),line,high,partial,13,2025-06-21T16:50:08.803729,9.986867666244507,chart_062_advanced_line_gaussian,blur,medium,True,0,0,0
chart_109_advanced_bar_legend_corruption_medium,perturbation,Portfolio Performance Tracking - (Financial Analysis),grouped_bar,high,complete,14,2025-06-21T16:50:19.074628,9.268235445022583,chart_109_advanced_bar_legend,corruption,medium,True,0,0,0
chart_002_medium_line_brightness_shift_high,perturbation,Product Line Profitability - (Business Analytics),line,medium,complete,10,2025-06-21T18:55:32.734364,6.111377239227295,chart_002_medium_line_brightness,shift,high,True,0,0,0
chart_110_complex_area_random_blocks_medium,perturbation,Risk Return Analysis (Financial Analysis),line,low,partial,8,2025-06-21T16:50:34.882375,6.702136754989624,chart_110_complex_area_random,blocks,medium,True,0,0,0
chart_138_complex_bar_brightness_shift_medium,perturbation,Portfolio Performance Tracking - (Financial Analysis),grouped_bar,high,complete,40,2025-06-21T16:50:55.702511,19.818382263183594,chart_138_complex_bar_brightness,shift,medium,True,0,0,0
chart_027_complex_area_brightness_shift_medium,perturbation,Regional Sales Comparison - (Business Analytics),line,medium,complete,8,2025-06-21T16:51:07.039388,10.3350989818573,chart_027_complex_area_brightness,shift,medium,True,0,8,0
chart_153_advanced_pie_rotation_low,perturbation,Service Level Agreement - (Operational Metrics),pie,high,complete,12,2025-06-21T19:35:07.886726,13.407705545425415,chart_153_advanced_pie,rotation,low,True,0,0,0
chart_056_medium_bar_legend_corruption_medium,perturbation,Multi Variable Relationship - (Scientific Research),grouped_bar,high,complete,21,2025-06-21T16:51:34.519344,17.956278085708618,chart_056_medium_bar_legend,corruption,medium,True,0,0,0
chart_124_medium_scatter_gaussian_blur_medium,perturbation,Risk Return Analysis - (Financial Analysis),scatter,medium,complete,6,2025-06-21T16:51:41.980129,6.4589245319366455,chart_124_medium_scatter_gaussian,blur,medium,True,0,6,0
chart_195_advanced_pie_gaussian_blur_low,perturbation,Supply Chain Performance - (Operational Metrics),pie,high,complete,10,2025-06-21T19:14:17.963610,5.775962829589844,chart_195_advanced_pie_gaussian,blur,low,True,0,0,0
